"","life_expectancy","radio_television_per_cap","log_population","civil_war","year","country_name","international_war","urban_population_pct","oil_production_per_cap","inequality_gini","gdp_per_cap","inflation","region_name","education15","government_effectiveness","political_stability","polity","healthcare","womens_civ_lib","media_censorship","internet_access"
"15457",62.1,-1.80476973555729,13.3341393456305,-2,1999,NA,-2,30.599657011988,357.82476,24.5,2456.69995117188,592.263267804746,NA,5.00050592422485,-3.36650103504838,-2.07334753982595,-11,-1.33303757598487,-1.77998201997314,-4.42850302087698,-2
"15462",64.3,-1.66922571557483,13.4069231866909,-2,2004,NA,-2,45.6768350332477,804.21759,24.5,3140.26000976562,406.016793721334,NA,5.79095697402954,-3.56077718734741,-2.24130927026272,-11,-1.33303757598487,-1.82019391686889,-4.42850302087698,-2
"15579",66.5,-1.91499954856665,11.8440096362754,-2,2004,NA,-2,46.9240097317505,2396.5881,54.9937516618361,5778.17029026329,1.93616271018982,NA,1.26420974731445,-3.04725873470306,-3.14030694961548,5,-3.68592561237998,-1.2863102395979,-0.64387632562121,-1
"15666",65.08,-1.79765632672808,11.8522331534182,-2,1974,NA,-2,21.4000000000001,3424.0049,44.0999984741211,9845.48046875,8.6924648284912,NA,4.48005294799805,-2.26718851609711,-1.69757708510501,6,-1.27835229338544,-1.11167317641242,-0.47871642681076,-2
"15671",66.03,-1.73300573687048,11.9066903101941,-2,1979,NA,-2,21.8,6542.1417,39.7000007629395,12731.509765625,12.3318862915039,NA,5.07934665679932,-1.60088345093725,-1.49208390362216,6,-1.03786116383684,-1.12793194873804,-0.47871642681076,-2
"15676",66.62,-1.62035049482286,11.9673517730296,-2,1984,NA,-2,19.8,1396.0227,40.3428562709263,9954.9501953125,5.69367647171021,NA,5.45317125320435,-1.34005829708457,-0.998218936450016,7,-0.82796999158544,-1.12793194873804,-1.29402865589851,-2
"15681",67.3,-1.71735489459311,12.0196055927693,-2,1989,NA,-2,33.3999999999996,1309.4646,38.8000001907349,9124.1904296875,1.78310203552246,NA,5.83766031265259,-2.0125749204175,-1.62535899451301,7,-0.14046369458139,-1.12793194873804,-1.31388689977896,-2
"15686",67.3,-1.65200541301571,12.0502452319102,-2,1994,NA,-2,57.3999999999996,1016.8854,38.2000007629395,10022.5595703125,1.40457439422607,NA,6.19450187683105,-2.03334858268499,-1.8118107765913,7,-0.14046369458139,-1.12793194873804,-1.56253975789871,-1
"15691",67.8,-1.74914540521171,12.077873283969,-2,1999,NA,-2,54.8045502868542,921.22105,38.2000007629395,12766.6103515625,3.5366530418396,NA,6.38307666778564,-1.56675668501966,-1.98310276596412,8,0.14848895997687,-1.12793194873804,-1.38518203773346,-1
"15696",69.3,-1.62201239487146,12.0955386634001,-2,2004,NA,-2,64.4577368141101,2326.7148,38.2000007629395,19852.25,6.31672954559326,NA,6.36512851715088,-1.85665740072727,-2.23752166330814,8,0.14848895997687,-1.12793194873804,-1.38518203773346,-1
"15783",58.03,-1.96761948206226,13.5946987048733,-2,1974,NA,-2,39.8,225.92523,37.2600006103517,2567.21997070312,3.35299682617188,NA,0.28400015830994,-1.73002879287783,-1.36607971470073,-11,-0.46157069433374,-1.1567623746701,-3.42986822413036,-2
"15788",63.4,-1.95826762229573,13.7075465738526,-2,1979,NA,-2,43.7,532.47609,36.6599998474121,3027.64990234375,6.90299987792969,NA,0.71900010108948,-2.43439412178327,-1.33192905197696,-10,-0.46157069433374,-1.1567623746701,-3.16970685240004,-2
"15793",67.2,-1.94658398635436,13.8319846503932,-2,1984,NA,-2,48.2,139.64626,40.8399993896485,3034.65991210938,4.15899991989136,NA,1.01399993896484,-2.190332654222,-1.8816026822114,-10,-0.46157069433374,-1.1567623746701,-3.16970685240004,-2
"15798",70,-1.92101834054029,13.9364112611304,-2,1989,NA,-2,50.6,142.22196,38.9599998474121,3399.76000976562,5.69299983978271,NA,1.33899998664856,-2.71391301226384,-2.42325850801132,-7,-0.74134330135358,-1.15493256729488,-3.69987889178045,-2
"15803",71.4,-1.89929861822521,14.0079655567005,-2,1994,NA,-2,51.6,87.476607,38.7599990844727,3905.84008789062,1.69600009918213,NA,1.78399991989136,-1.59001249074936,-1.84354518353939,-5,-0.74134330135358,-1.15493256729488,-3.69987889178045,-2
"15808",73.3,-1.78525985417332,14.0709407290512,-2,1999,NA,-2,66.3148931273595,77.806846,38.5999984741211,4732.22998046875,-0.03100001811981,NA,2.20899963378906,-1.441580743458,-1.47494719038531,-5,-0.94635172625657,-1.15493256729488,-3.69987889178045,-1
"15813",74.4,-1.71332637429375,14.1152187165483,-2,2004,NA,-2,54.6554876785366,187.3602,38.5999984741211,5616.72021484375,2.15000009536743,NA,2.55399990081787,-1.42295229434967,-1.76077502965927,-6,-0.94635172625657,-1.15387146436191,-3.69987889178045,-1
"15900",56.81,-1.95795353590111,15.5574511758634,-2,1974,NA,-2,22.2,25.058659,50,4135.77978515625,15.3503856658936,NA,1.57400012016296,-2.7150519966201,-2.93165513794697,7,-1.07254889592001,-1.32363212699064,-0.93976067492372,-2
"15905",60.45,-1.91293809287424,15.6689252170258,-2,1979,NA,-2,29.6000000000004,28.758577,44,4084.5,34.3639984130859,NA,2.0770001411438,-2.26512818861011,-2.56583332217146,-7,-1.07254889592001,-1.34730396991785,-2.65785528579237,-2
"15910",63.76,-1.84059862127267,15.7689871050048,-2,1984,NA,-2,40.6000000000004,6.9811713,44.375,4693.27001953125,48,NA,2.61199998855591,-2.62972840601999,-2.08143882178074,5,-0.86637847394479,-1.29367810554028,-1.26464118346634,-2
"15915",66.5,-1.80552320130336,15.8607265617681,-1,1989,NA,-2,49.1999999999998,14.985261,45.8714294433594,5344.4599609375,60.9140014648438,NA,3.13199996948242,-1.96505557667794,-3.09090847965973,7,-0.64099581391458,-1.24200783999028,-1.19236959716977,-2
"15920",68.6,-1.6692196004002,15.9476360409256,-1,1994,NA,-2,56.1999999999998,9.005035,44.866667429606,6071.490234375,78.2360000610352,NA,3.59200000762939,-2.00559693481773,-3.2701541185379,6,-0.64099581391458,-1.24200783999028,-1.19236959716977,-1
"15925",72.4,-1.76547210866174,16.0268099611323,-1,1999,NA,-2,38.7071550822943,5.4861822,40.8999996185303,6033.14013671875,52.2459983825684,NA,4.01900005340576,-1.92063268089838,-2.89060941716121,5,-0.38303096118761,-1.22776299658181,-1.17377472027246,-1
"15930",74.7,-1.81714311341462,16.0933971541172,-2,2004,NA,-2,65.5968181821345,17.972315,39.5,7927.9599609375,7.59700012207031,NA,4.31400012969971,-1.84062515199184,-2.60322904586792,5,-0.16349062823203,-1.21375595514109,-1.05846981301223,-1
"16017",68.41,-1.92711102295445,14.6217950473742,-2,1974,NA,-2,61.9959511298337,3.1965173,26,3916.40991210938,0.50397825241089,NA,5.08219861984253,-2.61041234633782,-2.84037468618224,-9,-1.62963066537176,-1.36166654855652,-3.04084973557783,-2
"16022",69.63,-1.77395819771399,14.7109463497471,-2,1979,NA,-2,50.9476625727974,2.9547021,25.3999996185303,5486.7001953125,14.3190002441406,NA,5.84627819061279,-2.16713211442787,-1.4323078046711,-9,-1.15784561710923,-1.3405809072357,-2.72074548859362,-2
"16027",71.11,-1.66988148799804,14.7759628889188,-2,1984,NA,-2,77.0288192443729,-1.03876098,26.3500003814697,7475.33984375,-1.30400002002716,NA,6.35455417633057,-1.3304102233715,-1.3726630961823,-9,-1.15784561710923,-1.22684547494925,-2.72074548859362,-2
"16032",72.2,-1.60956848149009,14.8342846090592,-2,1989,NA,-2,55.0689972380074,-0.9654859,28.5,10608.08984375,1.62299990653992,NA,6.77810192108154,-1.31465916485488,-2.21385481618272,-3,-1.04988537670905,-1.09746977450988,-1.83447315800878,-2
"16037",72.7,-1.53222067726026,14.8790101096057,-2,1994,NA,-2,98,-1.57820846,29.7000007629395,14048.419921875,1.07500004768372,NA,7.18764495849609,-1.19885033369064,-1.00901782512665,6,-0.13260371794204,-1.07263943565944,-1.35126509267335,-1
"16042",74.4,-1.53248722226709,14.9202631419498,-2,1999,NA,-2,86.6479193371164,-1.61993929,33,16236.33984375,-2.00499999988824,NA,7.76741313934326,-1.39346873420725,-1.48397322424483,7,0.76591130301378,-1.05635913660251,-0.16234702649215,-1
"16120",50.71,-1.99973294172641,14.6271287731528,-2,1974,NA,-2,3.80000000000001,-2,48.9124999046326,622.669982910156,4.85935020446777,NA,0.94328665733337,-2.83540344757706,-2.5779184641284,-8,-0.40124070369944,-1.42271254614195,-2.42737094157047,-2
"16125",52.56,-1.99960425533781,14.7777250131041,-2,1979,NA,-2,5.79999999999995,-2,50,575.330017089844,23.6500244140625,NA,1.50352001190186,-2.44373496966582,-2.30163723768059,-8,-0.93100748044218,-1.42271254614195,-2.14721553545929,-2
"16130",53.54,-1.99949818254119,14.9395195751242,-2,1984,NA,-2,8.8,-2,57.5,528.030029296875,30.432201385498,NA,1.67956519126892,-2.80464748117467,-3.07627758422459,-8,-1.28106065530154,-1.36436100555454,-1.93769641490871,-2
"16135",53.1,-1.99824521401403,15.0859269782386,-2,1989,NA,-2,13,-2,51.6450004577637,543.390014648438,26.6956520080566,NA,1.41352701187134,-2.45342870939599,-2.0256385927625,-8,-1.25364881808117,-1.30039730940966,-1.74966685301818,-2
"16140",51.8,-1.99645963023498,15.2384902792011,-2,1994,NA,-2,18,-2,41.5750007629395,522.75,18.9772605895996,NA,1.54343914985657,-2.7279931306839,-2.71558725833893,-3,-1.77095791857281,-1.30328135803879,-1.42453803013462,-2
"16145",52.8,-2,15.3716067966422,-2,1999,NA,-2,13.4065503319167,-2,33,561.070007324219,3.14746809005737,NA,1.77707743644714,-2.18197648880713,-2.31806300124774,-3,-1.77095791857281,-1.30328135803879,-1.42453803013462,-1
"16150",55.9,-2,15.5073168247802,-2,2004,NA,-2,20.5453568050335,-2,34.7000007629395,685.830017089844,5.25097274780273,NA,2.38819217681885,-2.33874890208244,-2.32552823424339,-3,-1.78917089195863,-1.30328135803879,-1.42453803013462,-1
"16237",49.65,-1.99373377244945,14.2465308701216,-2,1974,NA,-2,2.60000000000002,-2,39.2894744873047,763.469970703125,-22.9615676151899,NA,-0.0559999942779501,-3.1779915843403,-3.20354773693953,-9,-3.02611630131553,-1.59274919732121,-3.9541340365448,-2
"16242",50.09,-1.99441614251718,14.3929161214667,-1,1979,NA,-2,4.20000000000005,-2,40.4473686218262,577.390014648438,106.739646911621,NA,0.14199995994568,-3.2719228371468,-3.88751278906472,1,-2.95821739450151,-1.56730558243782,-3.08776771911743,-2
"16247",49.94,-1.99418114389489,14.5692146069591,-1,1984,NA,-2,6.20000000000005,-2,41.6052627563477,536.219970703125,158.984725952148,NA,0.35199999809265,-3.31773282731666,-4.39386850711684,-9,-3.1758121120877,-1.50261883315997,-1.95660575279573,-2
"16252",48,-1.9894587636802,14.7279192317662,-2,1989,NA,-2,7.30000000000001,-2,36.2333335876465,573.030029296875,26.0681438446045,NA,0.58999991416931,-2.76423148445558,-2.71449321966339,-9,-2.32563495315567,-1.37385541876945,-1.72531714250464,-2
"16257",46.2,-1.9860932675858,14.8952187662108,-1,1994,NA,-2,7.80000000000001,-2,37.0400009155273,698.969970703125,5.19164657592773,NA,0.94000005722046,-2.7279931306839,-3.61308836936951,-6,-2.17869379756696,-1.2345161626995,-1.28489699941297,-1
"16262",47.7,-1.97834149242303,15.0429852265808,-1,1999,NA,-2,14.8292380194404,-2,44.3000011444092,798.219970703125,-0.13487470149994,NA,1.35899996757507,-2.50231168810926,-3.32290073596285,-6,-2.11414516193883,-1.2345161626995,-1.34847193455781,-1
"16267",52.9,-1.80594518227511,15.2050310965417,-2,2004,NA,-2,39.5245973529189,-2,43.7000007629395,987,5.31067609786987,NA,2.05399990081787,-2.48110389709473,-3.15940427780151,-3,-2.11414516193883,-1.2345161626995,-1.34847193455781,-1
"16284",64.7,-1.604745795316,15.7266370176153,-2,1994,NA,-2,62.9441682424488,11.070812,33.1599998474121,2627.9599609375,78.3300018310547,NA,6.10976600646973,-2.70620733499527,-2.26675423979759,5,-0.77191876622574,-1.11237319771528,-1.4742232676985,-2
"16289",65.5,-1.62723299179177,15.6957446474949,-2,1999,NA,-2,53.2359557717846,14.647902,38.7999992370605,3024.2099609375,9.960000038147,NA,7.04082202911377,-2.81527407511896,-2.49493984426191,4,-1.05727703459776,-1.12044016598158,-2.15475337114746,-1
"16294",65.9,-1.76911993054008,15.6571806245759,-2,2004,NA,-2,52.7218539761876,46.416569,33.3950004577637,4489.68994140625,7.09000015258789,NA,6.86811447143555,-2.54270190000534,-2.03308364003897,5,-0.57083232005963,-1.0962912350311,-0.8317738130705,-1
"16381",67.58,-1.87589863862964,12.8710266012964,-2,1974,NA,-2,65.1999999999998,-2,40.75,5599.5400390625,51.4848823547363,NA,4.24200010299683,-2.53164774727171,-1.97620928057527,-10,-0.68072365034511,-1.37519898606061,-4.34106491525005,-2
"16386",68.89,-1.87558368695757,12.8922785886258,-2,1979,NA,-2,72.1999999999998,-2,41.5999984741211,6871.240234375,32.0460014343262,NA,4.60400009155273,-2.60459760521847,-2.51639569360818,-9,-0.68072365034511,-1.37519898606061,-4.34106491525005,-2
"16391",70.2,-1.8226489570546,12.9248309101356,-2,1984,NA,-2,79.1999999999998,-2,37.7000007629395,6012.85009765625,74.379997253418,NA,4.97399997711182,-2.92667036851566,-2.65214193242942,7,-0.68072365034511,-1.05307648716057,-0.80982389691918,-2
"16396",70.6,-1.77008651425886,12.9568920002074,-2,1989,NA,-2,82.6,-2,40.9333318074544,6662.0498046875,99.97200012207,NA,5.32800006866455,-2.58678523082175,-2.32462136897839,8,-0.68072365034511,-1.05307648716057,-0.63656864653586,-2
"16401",71.5,-1.75994603941785,12.9900292577677,-2,1994,NA,-2,83.6,-2,40.5999984741211,8069.72998046875,26.3419990539551,NA,5.61800003051758,-1.49746114015579,-1.47172480821609,8,-0.68072365034511,-1.05307648716057,-0.63656864653586,-2
"16406",72.8,-1.66395610943554,13.0175539020784,-2,1999,NA,-2,55.0188245095195,-2,43.685001373291,8028.06982421875,2.35699987411499,NA,5.91699981689453,-1.44331439849921,-1.72350337611351,8,-0.68072365034511,-1.05307648716057,-0.33290669891178,-1
"16411",73.7,-1.65060824850911,13.0186209905546,-2,2004,NA,-2,74.4636005013383,-2,45.2000007629395,8966.1396484375,4.40000009536743,NA,6.2519998550415,-1.60798466205597,-1.10029220581055,8,-0.47421219619984,-1.04962454464353,0.74724680382656,-1
"16498",70.99,-1.47885652242037,17.2157834369206,-2,1974,NA,-2,57.6,632.84198,40.7000007629395,16973.08984375,3.76208162307739,NA,9.2880001068115,-1.42442796151887,-1.62080436601025,8,-1.58965460918268,-1.06897346113583,-0.0233491128751799,-2
"16503",72.36,-1.31691200874363,17.2622844393089,-2,1979,NA,-2,63.0999999999999,1120.4394,38.5999984741211,18853.55078125,8.3155336380005,NA,9.7250003814697,-0.852511953012195,-1.87091079486655,8,-1.58965460918268,-1.06560298632888,0.12757699370979,-2
"16508",72.87,-1.20923403514166,17.3155707548506,-2,1984,NA,-2,71.5999999999999,356.79771,36.5999984741211,21234.08984375,-0.14126396179199,NA,10.1499996185303,-0.852060057778254,-1.01053476498871,8,-1.26810971660962,-1.06827440052278,0.46744729014947,-2
"16513",73.5,-1.20385543218539,17.3691013854708,-2,1989,NA,-1,74.4,322.64192,35.9000015258789,22830.7890625,2.20811033248901,NA,10.5219993591309,-0.224803121777135,-1.66054490417683,8,-1.16655139577412,-1.06827440052278,-0.46903979004533,-2
"16518",74.3,-1.20783215983118,17.4310131860088,-2,1994,NA,-2,73.4,239.48609,37.2000007629395,25261.099609375,0.95275592803955,NA,10.6820001602173,-0.28758811950684,-1.12894910573959,8,-1.16655139577412,-1.06827440052278,0.46039215440325,-2
"16523",74.9,-1.365605946246,17.4888182098936,-2,1999,NA,-2,98,213.529,39.2999992370605,28724.08984375,0.84552836418152,NA,10.8660001754761,-0.0895293138958486,-1.28135956916168,8,-1.32883368583005,-1.06827440052278,0.1889773198785,-2
"16528",75.8,-1.19983223864322,17.5381039003118,-2,2004,NA,-2,98,494.94967,36.4000015258789,31355.5390625,1.21799993515015,NA,11.1459999084473,-0.39710009098053,-1.51155453920364,8,-1.32883368583005,-1.06827440052278,0.53069343886349,-2
"16545",64.7,-1.72753485981462,14.9541071391865,-2,1994,NA,-2,27.4960824927379,47.665381,28.5142849513461,3075.68994140625,-21.0731612214536,NA,3.45610618591309,-3.14786016941071,-2.70323550701141,-11,-0.98189914414032,-1.79638276744871,-4.61616987037356,-2
"16550",65.8,-1.69069532618741,15.0384478040842,-2,1999,NA,-2,57.4712683133032,34.073847,42.0499992370605,3530.01000976562,879.407166868951,NA,5.098801612854,-3.0224220207381,-2.90057963601751,-11,-0.98189914414032,-1.78531085631879,-4.61616987037356,-1
"16555",66.8,-1.84097109752035,15.0968374016524,-2,2004,NA,-2,65.0832844991142,52.241129,37.7000007629395,4472.830078125,498.187714104488,NA,5.49867057800293,-3.1629923582077,-3.78911793231964,-11,-0.92832906842147,-1.7863375639332,-4.6056336674375,-1
"16716",66.23,-1.90244912756559,14.4068509722724,-2,1974,NA,-2,52.4000000000001,2970.5675,46.7999992370605,10927.349609375,5.58786344528198,NA,3.77799987792969,-1.64543431096147,-1.79650282077619,7,-0.90573523736628,-1.13479591211299,-0.79000370853343,-2
"16721",67.57,-1.88320700232568,14.5602740299301,-2,1979,NA,-2,62.1000000000004,4063.6008,39.9500007629395,9839.1201171875,14.2439994812012,NA,4.08200025558472,-2.24591538213947,-1.46652233345963,7,-0.90573523736628,-1.13479591211299,-0.79000370853343,-2
"16726",69.27,-1.86376558465605,14.6993668249624,-2,1984,NA,-2,75.6000000000004,907.47523,40.75,8722.5,9.543999671936,NA,3.64200019836426,-1.67045380011598,-1.9898699466561,7,-0.90573523736628,-1.13479591211299,-1.0845085342173,-2
"16731",70.4,-1.84070966877741,14.8215655088834,-2,1989,NA,-2,83.4000000000001,1289.8374,38.4500007629395,8905.169921875,32.2050018310547,NA,3.38100004196167,-1.84252255659673,-2.82766058423717,7,-0.90573523736628,-1.13479591211299,-0.45465563627632,-2
"16736",71.1,-1.82207934584185,14.9308440710176,-2,1994,NA,-2,87.4000000000001,1319.1753,46.5999984741211,8646.6201171875,97.8759994506836,NA,3.83599996566772,-2.71760773658752,-2.6196916103363,6,-0.90573523736628,-1.13479591211299,-0.42664835495081,-1
"16741",71.8,-1.82764252760009,15.0291957346967,-2,1999,NA,-2,16.839129622399,1146.8038,45.310001373291,8564.4404296875,10.5310001373291,NA,4.28799962997437,-2.5053707208544,-3.18284535187366,4,-0.93122859415502,-1.21098012073356,-2.01637112209416,-1
"16746",72.5,-1.71563222928767,15.1183998305194,-2,2004,NA,-2,82.0369357446553,2404.7392,42,9600.2802734375,11.6540002822876,NA,4.72799968719482,-3.03673827648163,-3.23020577430725,3,-1.18701781521094,-1.2849608395384,-2.3168850649446,-1
"16788",60.07,-1.99589009665972,15.7103787453134,-2,1974,NA,-2,51.3922211760286,-2,42.1822626321237,807.349975585938,667.888710508284,NA,2.03865194320679,-3.72414004041742,-3.34048683529087,-9,-1.34156875086157,-1.82852871890959,-3.19864860268979,-2
"16793",64.86,-1.97703721691421,15.8157295005136,-2,1979,NA,-2,10.7,-2,34.6041142319065,764.869995117188,111.745873232127,NA,3.06581926345825,-2.87935862443606,-3.14028480884789,-9,-1.34156875086157,-1.82852871890959,-3.19864860268979,-2
"16798",66.07,-1.96322245509901,15.9276182704696,-2,1984,NA,-1,15.2,-2,27.1544791536447,926.650024414062,-27.6675590012311,NA,3.44109869003296,-2.26598376551128,-2.38702213686178,-9,-1.34156875086157,-1.79114580734435,-3.19864860268979,-2
"16803",67.6,-1.9597371750419,16.0274759915837,-2,1989,NA,-2,17.3,9.07326,29.0947434879113,1060.65002441406,403.87381904666,NA,3.90409231185913,-3.19277217491572,-3.49524991359063,-9,-0.93244076924039,-1.61384486654244,-3.19864860268979,-2
"16808",68.9,-1.95239897910129,16.1154719560312,-2,1994,NA,-2,17.8,21.54574,34.7000007629395,1488.33996582031,3.67500019073486,NA,4.38097095489502,-2.4671268761158,-1.58983188867569,-9,-1.03158688739496,-1.54432176441615,-2.67284719816088,-2
"16813",70.2,-1.79103639827681,16.1945927620538,-2,1999,NA,-2,38.9859456522894,38.493935,35.524998664856,1903.08996582031,-2.4315445125103,NA,4.90049409866333,-2.47800918700737,-1.86097239925936,-9,-1.03158688739496,-1.46250520809768,-2.67284719816088,-1
"16818",71.5,-1.71845218963607,16.2593478402596,-2,2004,NA,-2,81.2499409195966,66.897854,35.439998626709,2597.64990234375,5.38578701019287,NA,4.99505853652954,-2.20117004215717,-1.63129314780235,-9,-1.03158688739496,-1.43293101907545,-2.67284719816088,-1
"17016",45.05,-2,12.5679722425164,-2,1974,NA,-2,1,-2,52.7659656658921,186.792705532876,509.675691924166,NA,-2,-4.29126275522739,-4.64128477917566,-11,-4.19625432356113,-1.85140152642835,-3.531960750198,-2
"17021",50.13,-2,14.7555176472642,-2,1979,NA,-2,3.09999999999991,55.311712,45.9355706573636,224.87181774718,-22.765939860516,NA,-1.90904723107815,-4.31608297440872,-4.84622702249901,-12,-4.19625432356113,-1.85140152642835,-3.531960750198,-2
